,artist,track,uri,time,ms_played
38148,Kendrick Lamar,For Sale? - Interlude,spotify:track:7unx2Rvsq8D0RfOLRXclTA,2022-10-31 13:43,3274
38149,Luke James,go girl,spotify:track:05TFja7Cz5s1xD5HMAnIEx,2022-10-31 13:43,3181
38150,Kendrick Lamar,Wesley's Theory,spotify:track:7Ks4VCY1wFebnOdJrM13t6,2022-10-31 13:43,2832
38151,Shane T,Apartment Dream,spotify:track:6DEjCuMqTosLuWAvVfYMhE,2022-10-31 13:43,2391
38152,Pomplamoose,Breakup Mashup,spotify:track:2a0maRu5ea6dwuL5u29Cch,2022-10-31 13:46,174352
38153,Chris Stapleton,Millionaire,spotify:track:68JS5SFTnW5Yv9Vzw81Jf0,2022-10-31 13:47,2763
38154,Skrillex,HUMBLE. - SKRILLEX REMIX,spotify:track:65ES1qwOB577ZnTkizMXJJ,2022-10-31 13:47,2368
38155,TOKiMONSTA,Loved By U,spotify:track:1SldN7GTd0ADTjspv96wCl,2022-10-31 13:47,11795
38156,FKJ,Risk,spotify:track:2QDFsehUg5Fui2LOVpCw3Q,2022-10-31 13:47,3900
38157,The Black Lillies,Ten Years,spotify:track:0JWRQDtGup4DUx3uGH759E,2022-10-31 13:47,2809
38158,Mo Lowda & the Humble,Before Noon,spotify:track:3ayDs7ITBHnGa45FH1lme7,2022-10-31 13:47,3366
38159,Brittany Howard,Short and Sweet,spotify:track:1fDrmqH34hJ5Lx1w3ketXU,2022-10-31 13:47,6919
38160,Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,2022-10-31 13:47,3204
38161,6LACK,Stan,spotify:track:1mggAh6xgnKUT6ukw3AU9A,2022-10-31 13:47,3181
38162,Michael Jackson,Love Never Felt So Good,spotify:track:48td6xvpokdYwvbl3JIiXP,2022-10-31 13:47,3413
38163,Gallant,Jupiter - Jim Eno Sessions,spotify:track:5dbqwiE1ZPKSQITRJwqYtG,2022-10-31 13:47,3227
38164,Fruition & Grant Farm,Meet Me On the Mountain,spotify:track:4M7BS3htRKfcFjYpmlhy6F,2022-10-31 13:47,44993
38165,Tiësto,The Motto,spotify:track:18asYwWugKjjsihZ0YvRxO,2022-10-31 14:10,164818
38166,Jimi Hendrix,Georgia Blues,spotify:track:1hRZUpohbhw2WUtWQo3K9x,2022-10-31 14:13,8312
38167,Robert Earl Keen,T For Texas (with Lyle Lovett),spotify:track:1bhKVTqqUAEadeBtH6E3sG,2022-10-31 14:13,5201
38168,Khalid,Vertigo,spotify:track:7stcuQtnHL7C6XdPvpwywv,2022-10-31 14:13,2275
38169,Jharrel Jerome,For Real (feat. Kemba),spotify:track:05IZnB0bFIEl6fIPITzfqg,2022-10-31 14:13,2205
38170,Joy Crookes,Yah / Element - Medley,spotify:track:4ZE50Luqd1emzOeJ2DjzYn,2022-10-31 14:13,2600
38171,Harper Minta,"Think Deep, Don't Sink",spotify:track:4EiPTaAUYBx6jgxzuQGJzj,2022-10-31 14:13,2484
38172,Black Sabbath,War Pigs / Luke's Wall - 2012 - Remaster,spotify:track:2rd9ETlulTbz6BYZcdvIE1,2022-10-31 14:13,2507
38173,Elise Trouw,Line of Sight,spotify:track:3geMf9Ada0dHExUvSZKi5S,2022-10-31 14:13,2414
38174,Post Malone,Circles,spotify:track:21jGcNKet2qwijlDFuPiPb,2022-10-31 14:13,2461
38175,Chris Stapleton,Nobody To Blame,spotify:track:4WRRCuJYRq7gUKiupxVH9W,2022-10-31 14:13,2623
38176,Mac Miller,Weekend (feat. Miguel),spotify:track:6GnhWMhgJb7uyiiPEiEkDA,2022-10-31 14:13,2670
38177,MC Virgins,Peaceful Mode,spotify:track:0X7VW4Y6uyWUIzrcEzHLCM,2022-10-31 14:13,3181
38178,NEIL FRANCES,Music Sounds Better with You,spotify:track:1vMGIZbIkpaLSagdF2ygcV,2022-10-31 14:13,5217
38179,Maggie Rogers,Burning,spotify:track:68vxG1i6RSmrsY9mRdqDgG,2022-10-31 14:14,6408
38180,Doja Cat,Ain't Shit,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,2022-10-31 14:14,3599
38181,Down to Mars,The Loneliest Number,spotify:track:5yvbATMULkPCaGSzpeuive,2022-10-31 14:14,4597
38182,Florence + The Machine,Cosmic Love,spotify:track:0CSTvWUps1YmpQoXXay9ol,2022-10-31 14:14,3297
38183,Aminé,Yellow,spotify:track:4Hj5yNHgu2dyrnzRQN7Gld,2022-10-31 14:14,2925
38184,Diplo,Turn Back Time - Bklava Remix,spotify:track:00lwjNnfjwBtYG6k7n0N2e,2022-10-31 14:14,2716
38185,BTS,ON,spotify:track:5FVbvttjEvQ8r2BgUcJgNg,2022-10-31 14:14,5526
38186,Oranj Goodman,Vienna 1971,spotify:track:2l95acGGu5ANxf8Mjgzpfj,2022-10-31 14:16,2577
38187,Baby Keem,Baby Keem,spotify:track:6Hmc5Afutf4hcrjnBYNidS,2022-10-31 14:16,127863
38188,The Cadillac Three,Circles,spotify:track:5woKIzrEkkeOvfaNFagz4c,2022-10-31 14:16,2600
38189,Mountain,Mississippi Queen,spotify:track:4vO9dmzNRqDhFY3jD1a3P7,2022-10-31 14:16,2600
38190,Billie Eilish,xanny,spotify:track:4QIo4oxwzzafcBWkKjDpXY,2022-10-31 14:16,2809
38191,Marc Rebillet,You Were There,spotify:track:3WDzw6l5X1HN3HIsikhoWa,2022-10-31 14:16,2763
38192,Allman Brothers Band,"Jessica - Live at the Beacon Theatre, NYC, NY - March 1992",spotify:track:20WCmB2KJFWhL1mef1Akis,2022-10-31 14:16,2898
38193,Foo Fighters,My Hero,spotify:track:4dVbhS6OiYvFikshyaQaCN,2022-10-31 14:16,2577
38194,Kane Brown,Be Like That - feat. Swae Lee & Khalid,spotify:track:5f1joOtoMeyppIcJGZQvqJ,2022-10-31 14:16,2600
38195,Duckwrth,Find A Way,spotify:track:79VbNdFIOMuQQMWKhTg0Zr,2022-10-31 14:16,3599
38196,Bas,Tribe (with J. Cole),spotify:track:0YAQnYt2oB8OdoaeqnHyTI,2022-10-31 14:16,2298
38197,Leo Sayer,You Make Me Feel Like Dancing - Remastered,spotify:track:6gTrbqZnyljwXdYQTyBkSx,2022-10-31 14:17,2484
38198,The Main Squeeze,Sweet Divine,spotify:track:2WxmotZP2hh9q6l7nnjVam,2022-10-31 14:17,3599
38199,BJ The Chicago Kid,15 Minutes of Fame,spotify:track:7HywsbtqPZhDR4dQ75gWYu,2022-10-31 14:17,2600
38200,Denzel Curry,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],spotify:track:5mexbTuWx9d8DPZk4sDGF4,2022-10-31 14:17,2507
38201,Q,Take Me Where Your Heart Is,spotify:track:1RJl5cZ8kFpoVFOS2x6scI,2022-10-31 14:17,4829
38202,Pigeons Playing Ping Pong,Melting Lights,spotify:track:7wfGH3RwCjxyojHKtUzqj9,2022-10-31 14:17,2809
38203,Daniel Caesar,Japanese Denim,spotify:track:1boXOL0ua7N2iCOUVI1p9F,2022-10-31 14:17,3715
38204,Ryan Cam,Slide,spotify:track:3h2DiCToBat5tzm6VGtkjQ,2022-10-31 14:17,6640
38205,Magna Carda,Angels,spotify:track:6vJTUA9V6lHVK0cCwK566v,2022-10-31 14:17,3204
38206,The Doobie Brothers,Black Water (with Zac Brown Band),spotify:track:2mfwqp4aPbuDgZLHjEskwY,2022-10-31 14:17,4179
38207,Bryson Tiller,Don't,spotify:track:3pXF1nA74528Edde4of9CC,2022-10-31 14:17,6199
38208,Aminé,CANTU,spotify:track:3OzwuqlBU5IInWGKhIDhTq,2022-10-31 14:17,5201
38209,The Motet,Death Or Devotion,spotify:track:55tmpW6AkuMcIZKTbaAWCm,2022-10-31 14:17,2972
38210,Oh He Dead,Lonely Sometimes,spotify:track:1UIz73pbNgwZbLn99iSq0b,2022-10-31 14:17,3297
38211,Kendrick Lamar,N95,spotify:track:0fX4oNGBWO3dSGUZcVdVV2,2022-10-31 14:18,2716
38212,The Rooftop Singers,Tom Cat,spotify:track:25w19pmXnbdbkXZAXjEZxE,2022-10-31 14:18,2879
38213,Beirut,A Candle’s Fire,spotify:track:3LE4XWpWtNtFmrtPL04HLz,2022-10-31 14:18,3599
38214,Jessie Ware,Alone - Acoustic,spotify:track:1C2FMCUq1pmeRy8aiPXzuJ,2022-10-31 14:18,2600
38215,Daniel Caesar,Best Part (feat. H.E.R.),spotify:track:1RMJOxR6GRPsBHL8qeC2ux,2022-10-31 14:18,2600
38216,Cam O'bi,Grammy's Babies,spotify:track:20BFVyOyWP9TRttaVHZUxz,2022-10-31 14:18,5712
38217,Michael Christmas,Say Cheese (feat. Elevator Jay),spotify:track:6T0weoG6mJIshaxnnUgXIO,2022-10-31 14:18,3250
38218,Tyler Bryant & the Shakedown,Into The Black,spotify:track:2qEAcHBc73lW0vhrxu27BM,2022-10-31 14:18,2693
38219,Patrick Sweany,One Thing (2020),spotify:track:5AU6psoPKvjkfgISTSrbCS,2022-10-31 14:18,3900
38220,Pink Floyd,"Another Brick in the Wall, Pt. 2",spotify:track:4gMgiXfqyzZLMhsksGmbQV,2022-10-31 14:18,2089
38221,The Doobie Brothers,Mamaloi,spotify:track:4KBodqMds6gkmRH0vnDjKZ,2022-10-31 14:18,6292
38222,Silk City,Loud,spotify:track:556LJMJMhRJUNb4IggLTMM,2022-10-31 14:18,3482
38223,Dirty Heads,Listen To Me,spotify:track:6kCqR0FkkD668JMTXBAGw7,2022-10-31 14:18,2995
38224,Spillage Village,"Jupiter (with Mereba & JID feat. EARTHGANG, Jurdan Bryant, Hollywood JB & Benji.)",spotify:track:0je2CwkO13cSNRJzastZKB,2022-10-31 14:18,4226
38225,Foo Fighters,Long Road To Ruin,spotify:track:0bORa4VpL8NzyMXEI6UFGK,2022-10-31 14:18,2507
38226,Yelawolf,Make Me A Believer,spotify:track:2dpmSeMBn8XcpPPHNhEs06,2022-10-31 14:18,2600
38227,070 Shake,Guilty Conscience,spotify:track:0smgkpVia3VCXgY4qhVJvp,2022-10-31 14:18,2879
38228,Rob Curly,Things Change,spotify:track:1zCcrgmKVPHMQk6yfpCDzD,2022-10-31 14:18,2763
38229,Ryan Bingham,Hallelujah - Live at Sxsw 2015,spotify:track:10b2mjwMdszgE8buuJikur,2022-10-31 14:19,2786
38230,Disclosure,Waterfall,spotify:track:3X2Aw6bQ7TfMMKsTzjTlDg,2022-10-31 14:26,450908
38231,Joji,Sanctuary,spotify:track:5F1ZmucV0uJY14y2dYKePa,2022-10-31 14:26,3274
38232,Justin Timberlake,Morning Light (feat. Alicia Keys),spotify:track:3KnLHwhRhJGuQM822JVSoI,2022-10-31 14:26,2972
38233,Lucys,Si Veo a Tu Mamá,spotify:track:5RjUxO6HvsxN0PYBtkO19E,2022-10-31 14:26,2507
38234,The Last Mr. Bigg,Top Down (feat. Lil' Flip),spotify:track:4x0LdLECCELxJ9H2KTJE1Q,2022-10-31 14:26,2414
38235,Lennon Stella,Breakaway,spotify:track:5uilW4SoCOzwDl15VwjBTS,2022-10-31 14:26,3181
38236,Masakoi,Saturn,spotify:track:6Pk9g0RyrCX1MCczAAnowX,2022-10-31 14:26,3065
38237,U2,Sunday Bloody Sunday - Remastered 2008,spotify:track:6C4LXC9UFH1IKiHYOp0BiJ,2022-10-31 14:26,3181
38238,Anderson .Paak,Silicon Valley,spotify:track:6zyXhzPJg7dCGuC5ToIxqN,2022-10-31 14:26,3111
38239,Rex Orange County,New House,spotify:track:0O6zO72N38DFXx6R7fKsqx,2022-10-31 14:26,2600
38240,Guns N' Roses,Welcome To The Jungle,spotify:track:0G21yYKMZoHa30cYVi1iA8,2022-10-31 14:27,3088
38241,Ikey,Akata,spotify:track:3GQa1OhULDVJmM5Pmtzex0,2022-10-31 14:27,1787
38242,Panic! At The Disco,Dancing's Not a Crime,spotify:track:6PFoEnjp0PAe5siGswjH9i,2022-10-31 14:27,3413
38243,The Marshall Tucker Band,See You One More Time,spotify:track:0RyXzD324olLudPBJWvmSf,2022-10-31 14:27,3784
38244,Mac Miller,Funeral,spotify:track:1R6rtoBkIuShlb2LsBfTYR,2022-10-31 14:27,4272
38245,Joji,Run,spotify:track:3AkdSFo7quCZ781KCqNK0T,2022-10-31 14:27,2809
38246,Foo Fighters,Run,spotify:track:1wLQwg0mloy3yXjL0jPE0N,2022-10-31 14:27,2623
38247,Foo Fighters,Run,spotify:track:1wLQwg0mloy3yXjL0jPE0N,2022-10-31 14:27,5294
38248,Ikey,Akata,spotify:track:3GQa1OhULDVJmM5Pmtzex0,2022-10-31 14:29,2716
38249,Mac Miller,Funeral,spotify:track:1R6rtoBkIuShlb2LsBfTYR,2022-10-31 14:29,89814
38250,Big Sean,Living Single,spotify:track:36xxq7VDZZsGwARsn6Clo7,2022-10-31 14:35,1904
38251,Greta Van Fleet,"Lover, Leaver (Taker, Believer)",spotify:track:1AH28vdykcFi8iqPD1TCpg,2022-10-31 14:35,361173
38252,UMI,Remember Me,spotify:track:630Ug0XtmhhFvAKo0PNuEI,2022-10-31 14:36,2972
38253,Cautious Clay,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",spotify:track:6lIRYe72fn1pf7TNqfI0ul,2022-10-31 14:36,10843
38254,Victory,Jazz Festival,spotify:track:3x7rAfvDNdbvmgMOzYUjgd,2022-10-31 14:36,3924
38255,The Chordettes,Mister Sandman,spotify:track:17CKZQwWeBWiFP9nKjWmbJ,2022-10-31 14:38,143000
38256,Aerosmith,Livin' On The Edge - Live Version,spotify:track:6u929foKULDPLBl4ZBbCm6,2022-10-31 14:40,95804
38257,Eric Church,Drowning Man,spotify:track:5x6kpKKVTRqksq4g7orx5A,2022-10-31 14:40,2972
38258,Greta Van Fleet,Watching Over,spotify:track:4f9UzrnxHsWKIheG1TRrEG,2022-10-31 14:40,2182
38259,Randy Travis,Honky Tonk Moon,spotify:track:4Sh3lkrKIw2oAqPpk2Nraw,2022-10-31 14:40,2693
38260,Randy Travis,Honky Tonk Moon,spotify:track:4Sh3lkrKIw2oAqPpk2Nraw,2022-10-31 14:43,169253
38261,Daniel Caesar,SUPERPOSITION,spotify:track:45PxuJqJBnPXZKLxoo9Apj,2022-10-31 14:47,4597
38262,The Weeknd,Blinding Lights - Major Lazer Remix,spotify:track:68kQQv6idXUcXIf1n59Y3i,2022-10-31 14:47,2205
38263,Greta Van Fleet,Watching Over,spotify:track:4f9UzrnxHsWKIheG1TRrEG,2022-10-31 14:47,267333
38264,Galimatias,Redeye,spotify:track:6adwgXUKRB9wZuL2lPdLZA,2022-10-31 14:47,7354
38265,Mac Miller,Self Care,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,2022-10-31 14:47,3529
38266,"Hank Williams, Jr.",Family Tradition,spotify:track:73ZTWCuwudUVvvWipRnQnQ,2022-10-31 14:48,2809
38267,Future,Life Is Good (feat. Drake),spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,2022-10-31 14:48,4504
38268,Anderson .Paak,What Can We Do? (feat. Nate Dogg),spotify:track:0kOxmoYqRXjAnc5ZfQ6TIs,2022-10-31 14:48,2879
38269,Ryan Beatty,Haircut,spotify:track:3UY4s7F4Ard3T6vm7xcJxQ,2022-10-31 14:48,4969
38270,Roy Blair,FANTAZIA,spotify:track:6aNY5agVFHSm4v6WMCsu0r,2022-10-31 14:48,2809
38271,Bad Suns,Daft Pretty Boys,spotify:track:41d2Q6DHcM20OdzynkRtvf,2022-10-31 14:51,187013
38272,Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),spotify:track:2RPbEp0DyBVlkRvvYKopO7,2022-10-31 14:54,162481
38273,Brothers Osborne,Greener Pastures,spotify:track:5EQBiTpfSvEdw1jLn6s3uT,2022-10-31 14:54,19829
38274,Choker,Lucky,spotify:track:0mYslGmbnkbxuyr0ISIYtB,2022-10-31 14:54,3784
38275,Post Malone,I'm Gonna Be,spotify:track:1ckLp8lCl8LipXI0ypX72m,2022-10-31 14:54,4574
38276,Gallant,Talking to Myself,spotify:track:5ivOiIOSkypt3P1jqjlmcf,2022-10-31 14:54,12910
38277,Led Zeppelin,Ramble On - 1990 Remaster,spotify:track:3MODES4TNtygekLl146Dxd,2022-10-31 14:57,3204
38278,Atlanta Rhythm Section,Pretty Girl,spotify:track:3e70wyGmhLblxbfPm0LY7p,2022-10-31 14:57,135047
38279,Chris Stapleton,Outlaw State Of Mind,spotify:track:5WFJ17ke5ldHuM0X3J5ddz,2022-10-31 14:58,107531
38280,The Four Freshmen,Nights Are Longer,spotify:track:0Vd1rfh0fDvbNQ91NUxjIS,2022-10-31 15:01,160186
38281,The Temperance Movement,Another Spiral,spotify:track:0xyjUDxVdbxmnzsxv8b9DI,2022-10-31 15:01,2786
38282,The Brook & The Bluff,Halfway Up - Lonely Version,spotify:track:1cQlcn0ffgwbUKAe7FxxmC,2022-10-31 15:01,7987
38283,Beau Diako,Flamingo,spotify:track:0tosIMpbs0c3D026bob94l,2022-10-31 15:01,7843
38284,Foo Fighters,Concrete and Gold,spotify:track:5Y1A4C3ojxHCadg0wMFlJ0,2022-10-31 15:01,2229
38285,Bea Miller,feel something,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,2022-10-31 15:09,180161
38286,Alter Bridge,Godspeed,spotify:track:5DZjPUe1FG3Fw4ykoxZFxu,2022-10-31 15:12,166755
38287,Frank Ocean,Pink Matter,spotify:track:1fOkmYW3ZFkkjIdOZSf596,2022-10-31 15:12,998
38288,Lenny Kravitz,Are You Gonna Go My Way,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,2022-10-31 15:12,1904
38289,5 Seconds of Summer,Easier – Remix (with Charlie Puth),spotify:track:5iTaLzgPI5jRMVAxITcZwT,2022-10-31 15:12,4667
38290,Rex Orange County,Face to Face,spotify:track:0YdIIMb2MHuxoUudkAY9gS,2022-10-31 15:12,1857
38291,Seals and Crofts,Get Closer,spotify:track:5Eq0mobXSnyWu1dpE6lSdY,2022-10-31 15:12,1509
38292,Creedence Clearwater Revival,Born On The Bayou,spotify:track:587bVBCHYW5Q2VNRLig4AS,2022-10-31 15:12,4969
38293,OTHERLiiNE,iinterlude 1,spotify:track:7irOypwMabCLuaKXQJdG0u,2022-10-31 15:12,7523
38294,Rodney Crowell,Ain't Living Long Like This,spotify:track:4ihFqYnU0ZR6m260zYXTI3,2022-10-31 15:12,1416
38295,Randy Houser,What Whiskey Does (feat. Hillary Lindsey),spotify:track:6Zz0GUgiyGrN0EUkkHU1JM,2022-10-31 15:12,2182
38296,6LACK,Pretty Little Fears (feat. J. Cole),spotify:track:4at3d5QWnlibMVN75ECDrp,2022-10-31 15:12,1253
38297,GoldLink,Days Like This (feat. Khalid),spotify:track:2qU9ro2FCa4WjFqTg1JFJP,2022-10-31 15:13,5596
38298,Twelve'len,Bang That Sugar,spotify:track:2Kpp86KnlLnNK8tAYwPKft,2022-10-31 15:15,2275
38299,Travis Scott,STARGAZING,spotify:track:7wBJfHzpfI3032CSD7CE2m,2022-10-31 15:15,1044
38300,EARTHGANG,Top Down,spotify:track:6o2YQhGPwCdYBPpisPFInv,2022-10-31 15:15,3181
38301,Aperture Science Psychoacoustic Laboratories,Want You Gone,spotify:track:1NHsYfWMlDzCJEOOM3bIFY,2022-10-31 15:15,1184
38302,Dua Lipa,Love Is Religion (The Blessed Madonna Remix),spotify:track:3q4cfRBOyj4WqQYV9HrsUh,2022-10-31 15:15,743
38303,GUM,Gemini,spotify:track:6T76n0cy7DXDfpPBwcz86e,2022-10-31 15:15,998
38304,Lou Val,Eternal Sunshine,spotify:track:5FChOu6NfR5w7YLgDmXXnC,2022-10-31 15:15,2113
38305,Pearl Jam,Alive,spotify:track:1L94M3KIu7QluZe63g64rv,2022-10-31 15:15,1021
38306,Double Exposure,Baby I Need Your Loving,spotify:track:3rdWHBtXuagyDO1ctxyy0m,2022-10-31 15:15,1393
38307,Julia Michaels,Issues,spotify:track:7vu0JkJh0ldukEYbTVcqd0,2022-10-31 15:15,1044
38308,Pomplamoose,Can't Stop Feeling Billie Jean's Face,spotify:track:0yAuMnPTRBkLEJk4cGKYYi,2022-10-31 15:15,3320
38309,Wiz Khalifa,Pull Up (feat. Lil Uzi Vert),spotify:track:6LTsvaebP6V9tJFvZxqi5M,2022-10-31 15:15,882
38310,Gallant,Doesn't Matter - Recorded at Spotify Studios NYC,spotify:track:1yMj0VQyNJSDYCfeoBdGfS,2022-10-31 15:15,141014
38311,Brave Baby,Soothsayer,spotify:track:0JaLSBPzYBUPMwFPKgETeh,2022-10-31 15:15,928
38312,Undecided Future,Mc Lovin',spotify:track:1ojiC1V0I4LQklazbhltce,2022-10-31 15:15,1880
38313,Twelve'len,Bang That Sugar,spotify:track:2Kpp86KnlLnNK8tAYwPKft,2022-10-31 15:21,150000
38314,Dua Lipa,Love Is Religion (The Blessed Madonna Remix),spotify:track:3q4cfRBOyj4WqQYV9HrsUh,2022-10-31 15:24,220146
38315,Omar Apollo,Evergreen (You Didn’t Deserve Me At All) - Live At NPR's Tiny Desk,spotify:track:573XRxyxRWOIWpIpiEa019,2022-10-31 15:29,292105
38316,Aminé,YiPiYaY,spotify:track:0tlM57cmnhLbHwxU8hGox4,2022-10-31 15:35,1648
38317,Many Malon,Chiki Chaka,spotify:track:6FJIXsE2jG9WQzfCsHvAv4,2022-10-31 15:35,1578
38318,Billy Strings,Meet Me at the Creek,spotify:track:3OQMICEnoXIsMD4jYtOC7F,2022-10-31 15:35,1323
38319,Kam Robinson,DRINK MORE WATER,spotify:track:2MnxzCYzPNXcQGMkboM1t0,2022-10-31 15:35,1695
38320,Short Moscato,Everything We Dream,spotify:track:3z5FBc2rzMpl6p0RbNgvnr,2022-10-31 15:35,1160
38321,Blackberry Smoke,You Got Lucky - Acoustic Version,spotify:track:34vNJTVRQvEnemvlPKOp75,2022-10-31 15:35,301
38322,Goodbye June,Free Child,spotify:track:3OaSi1sJ93ALkarMZf5Uy2,2022-10-31 15:35,1811
38323,Jaden,Rainbow Bap,spotify:track:0hmA5UgR7wphVWN83AVDgF,2022-10-31 15:35,1439
38324,chloe mk,I Feel Good,spotify:track:6zADst7oaucZz9bhgu4hLf,2022-10-31 15:35,1648
38325,Tame Impala,Feels Like We Only Go Backwards,spotify:track:0LtOwyZoSNZKJWHqjzADpW,2022-10-31 15:35,1416
38326,Diplo,Heartless (feat. Morgan Wallen),spotify:track:3FU6urUVsgXa6RBuV2PdRk,2022-10-31 15:35,2089
38327,Steve Vai,The Lost Chord,spotify:track:66Qt5nsLX26vjXoNJD84ZW,2022-10-31 15:35,1369
38328,Jefferson Starship,Miracles,spotify:track:5dFvprlP5JS7gxeaMhMOWS,2022-10-31 15:35,1857
38329,Generation Axe,Highway Star,spotify:track:2XwWb4XDwRUqnWhgNf6R5F,2022-10-31 15:35,6112
38330,Kendrick Lamar,How Much A Dollar Cost,spotify:track:4tQcyj5488alHT1ZgFduzn,2022-10-31 15:35,2484
38331,Harry Styles,"Sunflower, Vol. 6",spotify:track:6iYMfxznTBlcVOgRHab2W0,2022-10-31 15:38,190519
38332,The Never Ending Fall,Trisha,spotify:track:02EYsRnoaGuPGWBPXrjFPp,2022-10-31 15:38,1648
38333,Rayland Baxter,Small Worlds,spotify:track:1Wi0vXVg2cAXmfkrHwoQx4,2022-10-31 15:39,3715
38334,Electric Light Orchestra,Don't Bring Me Down,spotify:track:72ahyckBJfTigJCFCviVN7,2022-10-31 15:39,1300
38335,Major Lazer,Lay Your Head On Me (feat. Marcus Mumford) - Joel Corry Remix,spotify:track:5EVVLOzIC6jV7k5xusc7SS,2022-10-31 15:41,167529
38336,The Brook & The Bluff,Misnomer,spotify:track:3awBLJoDSXa3TjQeDNhGlq,2022-10-31 15:42,26762
38337,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",spotify:track:16VhHtoaOjTU4AJBNSBNQ1,2022-10-31 15:42,1323
38338,Shovels & Rope,Unknown Legend,spotify:track:6INaSJ4clfZ8pvXSGZQnJ7,2022-10-31 15:42,1880
38339,Mo Lowda & the Humble,Sleeves,spotify:track:5aNlTEPG5aE37YtCWHe2zZ,2022-10-31 15:44,115728
38340,Champagne Lane,Time Flies,spotify:track:0sk1BDWIKzH9617kbSdJWd,2022-11-01 15:45,5980
38341,Anderson .Paak,CUT EM IN (feat. Rick Ross),spotify:track:68wXv4DokvcOVNvuJ7FbWp,2022-11-01 15:45,75170
38342,Magaziine,What is Love,spotify:track:3Dd8d32CN2XQ5BMceRqMRK,2022-11-01 15:48,204953
38343,redveil,pg baby - Remix,spotify:track:4PHAHCAJJx997egFWiqx0P,2022-11-01 15:53,249675
38344,Taylor Swift,Glitch,spotify:track:6wAFvJPpTZVirBKGZ4EnMW,2022-11-01 15:55,148781
38345,Alabama Shakes,Always Alright - Live at KCRW,spotify:track:0EscyLZF02JC9fhvBHOvFz,2022-11-01 15:59,227960
38346,Baby Keem,patience interlude,spotify:track:24xpL4l70GDGIVFIxLbW8s,2022-11-01 16:01,141953
38347,The Beach Boys,Carry Me Home,spotify:track:00m7M9QbLzD8hTqHytYypv,2022-11-01 16:05,206186
38348,Diplo,Wish - Sped Up,spotify:track:1XW1YK1IVm7qQIn3Snhjqn,2022-11-01 16:12,44599
38349,Jimi Hendrix,"Purple Haze - Live at the Los Angeles Forum, Inglewood, CA - April 26, 1969",spotify:track:3aYXw98yS37c9ZV3DZqoOD,2022-11-01 16:12,2020
38350,GRiZ,Skydive,spotify:track:3NIsSYGL4i9ogRT6hW5b01,2022-11-01 16:13,38530
38351,Omar Apollo,Endlessly - Live At NPR's Tiny Desk,spotify:track:0VWDJgtqJZSxP6hDvBRZUa,2022-11-01 16:34,277097
38352,DRAM,PPL,spotify:track:0ZuqNhqowaaWYp4KBL5v3i,2022-11-01 19:12,170133
38353,Ruel,SOMEONE ELSE'S PROBLEM,spotify:track:3yaLVo3UBWXEy9FcHl8kOb,2022-11-01 19:15,160000
38354,Craig David,DNA - Sam Feldt Remix,spotify:track:5fqCuOIBg43TuSyp2WDwd3,2022-11-01 19:18,191040
38355,The Beatles,Eleanor Rigby - 2022 Mix,spotify:track:1Oo6F5Dn1s8hrUDUQuoCqB,2022-11-01 19:24,126466
38356,Diversify,Over Now,spotify:track:4MywUWnoNUVguYCjciQIu9,2022-11-01 19:26,124878
38357,SZA,Shirt,spotify:track:34ZAzO78a5DAVNrYIGWcPm,2022-11-01 19:29,181830
38358,Erick the Architect,No Ice,spotify:track:16O9e6M9Hfh0QeShTkw03e,2022-11-01 20:51,188786
38359,Ava Max,Million Dollar Baby - COASTR. Remix,spotify:track:4zxaUt8KcUom90Sl2QEnDs,2022-11-01 20:54,158959
38360,grouptherapy.,Brand New,spotify:track:7hYj1SSQACeWWr1QzNxQd0,2022-11-01 20:56,141813
38361,Duckwrth,Pray,spotify:track:4xXADPkERks2COmdLe8yd0,2022-11-01 20:59,175909
38362,The Chainsmokers,Channel 1 - lofi remix,spotify:track:01A1YsdxWJ6omysFtEqJ18,2022-11-01 21:02,153239
38363,MICHELLE,PULSE,spotify:track:0QHZGpHLzjeYgcVARNpb29,2022-11-01 22:48,189000
38364,Brasstracks,Dance Machine,spotify:track:2NZg38IMIBQh1aP5dvAk5d,2022-11-01 22:50,170818
38365,Peach Tree Rascals,C'est La Vie,spotify:track:1cz61f96sBlapUOQHmLNFK,2022-11-01 22:53,180422
38366,Greg Spero,Evolution (Tiny Room Sessions),spotify:track:1sMVoWZYE5nn86HnMdSHej,2022-11-01 22:55,123537
38367,The Longest Johns,Hoist up the Thing,spotify:track:3TXvlSjoTCp615ksnF4ji3,2022-11-01 22:56,20630
